acc_x,speed_x_km,time,acc_y,speed_y_km,speed
-1.1770115,79.1783,524,-0.38951546,-267.5331,279
-0.7043114,76.6428,525,-2.5729027,-276.7956,287
-0.46154976,76.6428,525,-3.2418432,-276.7956,287
-2.8184967,66.4962,526,-3.278167,-288.5970,296
-1.8110847,66.4962,526,-1.6599786,-288.5970,296
-3.6858613,53.2271,527,-3.2723734,-300.3775,305
-1.2553649,53.2271,527,1.1049513,-300.3775,305
-2.5097396,44.1921,528,-0.28872648,-301.4169,305
-1.7959123,44.1921,528,-0.19155893,-301.4169,305
-3.5877204,31.2763,529,1.2262022,-297.0026,299
-0.77087784,31.2763,529,1.4371448,-297.0026,299
-1.4857036,25.9277,530,0.9185491,-293.6958,295
-2.593087,16.5926,531,-0.31746113,-294.8387,295
0.91556716,16.5926,531,1.3033452,-294.8387,295
-0.16133785,16.0118,532,-0.67413837,-297.2656,298
1.2569038,16.0118,532,-0.17096147,-297.2656,298
2.2361338,24.0619,533,1.0481266,-293.4923,294
1.963484,24.0619,533,-1.4746552,-293.4923,294
3.4708045,36.5568,534,-0.16006869,-294.0686,296
3.8048458,36.5568,534,0.898716,-294.0686,296
3.427577,48.8961,535,-0.41600245,-295.5662,300
3.0191283,48.8961,535,-0.9316354,-295.5662,300
3.3744447,61.0441,536,-0.15632614,-296.1289,302
1.8744633,67.7921,537,0.29972464,-295.0499,303
0.67045665,67.7921,537,0.50909173,-295.0499,303
3.2091112,79.3449,538,-0.53652334,-296.9814,307
1.5669016,79.3449,538,-0.8992152,-296.9814,307
-1.2091892,74.9918,539,-1.3939085,-301.9995,311
-1.2091892,74.9918,540,-1.3939085,-301.9995,311
-2.0386841,-7.3393,540,-0.7614647,2.8426,7
-0.03455,-7.3393,540,1.2189668,6.1758,7
-0.3226254,-8.5007,541,-0.1091216,6.1758,9
0.34433484,-8.5007,541,-0.3462356,10.2063,9
-0.696713,-11.0089,542,-0.1290273,10.2063,11
-0.6286798,-11.0089,542,-0.9560374,9.2034,11
-0.2044162,-11.7448,543,0.20788682,9.2034,12
0.4725604,-11.7448,544,0.3662517,5.7366,12
1.5028293,-6.3346,544,-0.5226371,5.7366,6
0.65659857,-3.9708,545,-1.5785582,8.0049,4
1.2357523,-3.9708,545,-1.0982938,8.0049,4
0.85084426,-0.9078,546,-0.6881908,7.2772,1
-0.4337287,-0.9078,546,-0.3950643,7.2772,1
0.9247714,2.4214,547,-1.2125113,6.6084,2
-0.1029133,2.4214,547,-0.3339704,5.6802,2
0.1265266,2.8769,548,-0.3786209,5.6802,3
-0.1787649,2.8769,548,-1.113726,9.8874,3
0.09372354,3.2143,549,-0.7462567,9.8874,3
-0.0255352,3.2143,549,-0.3834878,6.6563,3
-0.4336443,1.6532,550,0.1222612,6.6563,2
-0.9519646,-1.7739,551,-0.1479029,7.0670,2
-0.7386059,-1.7739,551,0.08621198,7.0670,2
-1.053727,-5.5673,552,-0.7711335,3.3180,6
-1.4872426,-5.5673,552,0.3897935,3.3180,6
-1.0376472,-9.3029,553,-0.5264921,6.1014,9
-0.626255,-9.3029,553,-0.8648814,6.1014,9
-0.1419026,-9.8137,554,-0.6335751,6.1629,10
-1.5510405,-9.8137,554,0.3740467,-1.5335,10
-0.612469,-12.0186,555,-0.3690836,-1.5335,12
-0.593365,-12.0186,555,0.03555778,-0.1931,12
0.15639377,-11.4556,556,-0.4505865,-0.1931,11
-0.2821819,-11.4556,556,-0.6463174,-1.7559,11
-0.9450994,-14.8579,557,0.18528327,-1.7559,15
-1.4616195,-20.1198,558,-0.8931174,-1.0545,20
-0.4528388,-20.1198,558,-0.231179,-1.0545,20
0.98812973,-16.5625,559,-0.4652973,-9.9592,17
-0.2962086,-16.5625,559,0.6418567,-9.9592,17
-0.160454,-17.1401,560,0.6040546,-8.0077,17
0.10453379,-17.1401,560,-0.2309741,-8.0986,17
0.93017673,-13.7915,561,-1.2805185,-8.0986,14
2.3941636,-13.7915,561,0.8451406,-7.9060,14
3.278154,-1.9901,562,0.11837247,-7.9060,2
0.85505545,-1.9901,562,0.02535462,-1.5816,2
1.8305758,4.5999,563,-1.1542009,-1.5816,5
1.3457218,4.5999,564,-0.9239672,-2.7354,5
1.2128271,8.9661,564,-0.5655335,-2.7354,9
0.45993793,10.6219,565,-0.9816916,-9.6053,11
0.32899272,10.6219,565,-1.0575624,-9.6053,11
0.74000084,13.2859,566,0.05484173,-4.2221,13
-0.61298,13.2859,566,-0.3891468,-4.2221,13
1.1046511,17.2626,567,-0.7041083,-5.1396,17
-0.7225707,17.2626,567,0.54356986,-8.6753,17
-0.0326035,17.1453,568,0.06589757,-8.6753,17
0.84279823,17.1453,568,0.9243001,-10.7825,17
0.4107144,18.6238,569,0.67636704,-10.7825,19
-0.0703179,18.6238,569,0.16595608,-18.3634,19
0.13122737,19.0962,570,-0.8521957,-18.3634,19
0.17784953,19.0962,571,-0.3806962,-30.4509,19
-1.145103,14.9739,571,-0.7080842,-30.4509,15
-2.6442745,5.4545,572,-0.8960123,-41.1989,5
-0.8957037,5.4545,572,-2.5636013,-41.1989,5
0.7652004,8.2092,573,0.45583615,-45.9705,8
-0.0242172,8.2092,573,2.1131625,-45.9705,8
0.46720004,9.8911,574,0.4785946,-31.3614,10
-0.7663854,9.8911,574,0.34423807,-32.5683,10
-0.2881663,8.8537,575,-0.7531625,-32.5683,9
-0.0251172,8.8537,575,-1.6308962,-34.6352,9
-0.7229621,6.2511,576,0.9171357,-34.6352,6
1.1009512,6.2511,576,-0.1600868,-40.4969,6
0.96695447,9.7321,577,0.48942226,-40.4969,10
-0.8317312,6.7379,578,-0.3149957,-40.2918,7
-0.4069135,6.7379,578,-0.3456138,-40.2918,7
-1.154449,2.5819,579,-0.3078553,-41.4125,3
-1.0835153,2.5819,579,-0.3325149,-41.4125,3
-0.790447,-0.2638,580,-2.4735143,-40.3493,0
-0.0195692,-0.2638,580,0.26405454,-40.3493,0
-0.4624723,-1.9287,581,0.497078,-43.5666,2
-0.5731816,-1.9287,581,0.9834922,-44.6932,2
-1.3476692,-6.7803,582,0.19511057,-44.6932,7
-1.517217,-6.7803,582,-0.4668552,-44.7964,7
-0.1117356,-7.1825,583,0.47866404,-44.7964,7
-0.5489746,-7.1825,583,-0.1132219,-46.6425,7
-1.8495816,-13.841,584,0.66193664,-46.6425,14
-1.0184686,-17.5075,585,-0.5538412,-42.9353,18
0.53263974,-17.5075,585,-0.0053045,-42.9353,18
-1.5404446,-23.0531,586,0.36936888,-45.9042,23
0.6029782,-23.0531,586,-0.2424379,-45.9042,23
-0.2122614,-23.8172,587,-0.7383678,-42.1641,24
0.05417681,-23.8172,587,0.34608382,-40.6749,24
0.7310884,-21.1853,588,0.24709699,-40.6749,21
-0.3171681,-21.1853,588,-0.0002604,-43.7487,21
1.2333542,-16.7452,589,-1.3101573,-43.7487,17
0.34419203,-16.7452,589,-0.8705343,-45.7600,17
0.13316143,-16.2659,590,-1.3026417,-45.7600,16
1.2236425,-16.2659,591,-0.4817303,-48.1008,16
-0.1728085,-16.888,591,0.64939374,-48.1008,17
1.9665277,-9.8085,592,0.07121135,-54.9371,10
-0.5599705,-9.8085,592,-0.0352373,-54.9371,10
0.9986675,-6.2133,593,-1.9758568,-59.5628,6
0.7289984,-6.2133,593,-2.497491,-59.5628,6
-1.8875022,-13.0083,594,2.0124066,-53.4376,13
-2.1989102,-13.0083,594,-0.8248518,-52.1631,13
-1.9458233,-20.0132,595,-0.2721754,-52.1631,20
-1.9967294,-20.0132,595,0.06172559,-51.9481,20
-0.41131,-21.494,596,-0.4975109,-51.9481,21
-0.1330153,-21.494,596,-0.2955241,-55.0705,21
-0.2335093,-22.3346,597,0.03472703,-55.0705,22
0.44369137,-22.3346,598,-1.0180663,-55.7021,22
0.6791347,-19.8897,598,-0.6349845,-55.7021,20
2.1792064,-12.0446,599,-0.5528246,-63.2627,12
2.4706373,-12.0446,599,-0.4952173,-63.2627,12
1.9545815,-5.0081,600,-0.2884444,-59.2966,5
1.8342481,-5.0081,600,0.22944194,-59.2966,5
1.7757758,1.3847,601,0.4988265,-57.3776,1
1.5827452,1.3847,602,-0.9420456,-56.0387,1
1.7709715,7.7602,603,0.52766186,-56.0387,8
1.5350492,7.7602,604,0.3056621,-54.0300,8
2.8904603,18.1659,605,0.9764863,-54.0300,18
0.5420265,18.1659,606,0.70541966,-53.8162,18
0.73304987,20.8049,607,-0.334326,-53.8162,21
1.633286,26.6847,608,0.977846,-56.7923,27
1.7504318,26.6847,609,0.9366057,-56.7923,27
0.0312624,26.7972,610,-0.2426181,-73.7116,27
-0.8782454,26.7972,611,0.2696604,-73.7116,27
-0.7825916,23.9799,612,0.2371676,-78.2472,24
0.09025097,23.9799,613,-0.1110196,-78.2472,24
-0.0670517,23.7385,614,0.23869923,-78.3260,24
0.10699499,23.7385,615,-1.1957276,-77.4450,24
-0.0501002,23.5582,616,-1.3701775,-77.4450,24
0.69162524,23.5582,617,0.23073912,-69.2425,24
-1.1850674,19.2919,618,0.00030434,-69.2425,19
-1.7941808,19.2919,619,-0.4954236,-70.5664,19
-0.3081635,18.1825,620,0.35657814,-70.5664,18
1.0097216,21.8175,621,-0.8184258,-71.5797,22
-0.3617869,21.8175,622,-0.8652282,-71.5797,22
-0.1440843,21.2988,623,-0.3670845,-72.4645,21
0.41968927,21.2988,624,-0.0803999,-72.4645,21
0.10169977,21.6649,625,0.06310314,-73.9446,22
-0.4204571,21.6649,626,-0.3769029,-78.8165,22
0.23323494,22.5046,627,-0.0788007,-78.8165,23
0.34880102,22.5046,628,-0.7768992,-86.7421,23
-0.7071021,19.959,629,0.93770826,-86.7421,20
0.21837962,19.959,630,-0.7254167,-86.8604,20
-0.2688772,18.9911,631,-0.1683312,-86.8604,19
0.93542886,18.9911,632,0.5293205,-89.4485,19
0.43164825,20.545,633,-0.6397667,-89.4485,21
-0.0347629,20.4198,634,-1.3131849,-101.2286,20
0.8114109,20.4198,635,0.04396278,-101.2286,20
1.5654013,26.0553,636,0.22446519,-106.9134,26
0.48964286,26.0553,637,-0.6560854,-106.9134,26
-0.1595032,25.4811,638,0.34029108,-104.2995,25
2.511154,25.4811,639,0.4546013,-105.3694,25
0.2280097,26.3019,640,-0.2919461,-105.3694,26
0.5560188,26.3019,641,-0.128906,-107.6645,26
-0.1444528,25.7819,642,0.06345934,-107.6645,26
1.958133,25.7819,643,0.03374416,-108.6479,26
0.24572563,26.6665,644,0.4540987,-108.6479,27
-0.2677472,26.6665,645,-0.6248729,-107.0635,27
-0.2474234,25.7758,646,-0.5915672,-107.0635,26
-0.061902,25.5529,647,-0.6561487,-114.3948,26
0.9887514,25.5529,648,-0.2153238,-114.3948,26
0.3442576,26.7923,649,0.7567726,-116.1946,27
-0.7348228,26.7923,650,-1.2636533,-116.1946,27
0.44402528,28.3907,651,-0.6511076,-116.3561,28
1.2650019,28.3907,652,-1.1202362,-118.2478,28
0.61596763,30.6082,653,-0.9744802,-118.2478,31
-1.0568367,30.6082,654,0.37182957,-118.1398,31
-0.2651705,29.6536,655,-0.7398796,-118.1398,30
0.17130029,29.6536,656,-0.0359918,-114.1056,30
-0.0681845,29.4081,657,-0.0899428,-114.1056,29
0.26890612,30.3762,658,0.49307245,-114.9932,30
-0.534801,30.3762,659,0.8851,-114.9932,30
-0.1699976,29.7642,660,-0.4653355,-117.3489,30
0.22248244,29.7642,661,0.31774297,-117.3489,30
1.1691259,33.9731,662,-1.2969297,-117.6915,34
-0.0584433,33.9731,663,-0.499415,-117.6915,34
0.84520125,37.0158,664,-0.2007573,-114.1933,37
-0.2910762,37.0158,665,0.29833633,-115.3325,37
-1.2406714,32.5494,666,0.07372004,-115.3325,33
0.7283801,32.5494,667,-0.1081664,-125.6449,33
0.19485688,33.2509,668,0.36735308,-125.6449,33
-0.865287,33.2509,669,0.11944918,-129.4699,33
-0.7739161,30.4648,670,0.3464476,-129.4699,30
0.9016063,33.7105,671,-0.9655057,-123.2890,34
-0.3243216,33.7105,672,0.05524755,-123.2890,34
-0.62869,31.4473,673,-1.6423582,-124.7061,31
0.1371814,31.4473,674,0.53036743,-124.7061,31
0.2504363,32.3488,675,0.06621689,-123.9208,32
-0.2003317,32.3488,676,-0.188627,-125.9919,32
-0.8717542,29.2105,677,-0.2938588,-125.9919,29
0.5174571,29.2105,678,-0.3600508,-129.2719,29
-0.482468,27.4736,679,0.32241356,-129.2719,27
-0.8087294,27.4736,680,-0.4600702,-128.4601,27
-0.5674398,25.4309,681,0.08080894,-128.4601,25
0.10845363,25.4309,682,-0.8057444,-128.6685,25
-0.5657311,23.3942,683,0.3955403,-128.6685,23
0.25881004,24.3259,684,0.60575914,-128.6444,24
0.41287136,24.3259,685,0.11502469,-128.6444,24
0.12888479,24.7899,686,-0.5488457,-129.2122,25
0.72612154,24.7899,687,0.00640643,-129.2122,25
1.7500061,31.0899,688,0.1422913,-132.4017,31
-0.1658381,31.0899,689,0.92053634,-133.2358,31
0.41140735,32.571,690,-1.2983428,-133.2358,33
0.4265126,32.571,691,0.2448386,-136.8984,33
0.05706871,32.7765,692,-0.5876267,-136.8984,33
-0.5416685,32.7765,693,-0.6653848,-139.0454,33
0.07868755,33.0597,694,-0.1888566,-139.0454,33
-0.0155585,33.0597,695,0.03856206,-127.8370,33
0.49197137,34.8308,696,0.01359725,-127.8370,35
0.43757033,36.4061,697,0.06227851,-118.3506,36
-1.0261745,36.4061,698,0.35926533,-118.3506,36
-0.2672944,35.4438,699,-0.1638711,-119.0381,35
-0.1612519,35.4438,700,0.25855798,-119.0381,35
-0.5038874,33.6298,701,0.40623835,-118.6058,34
-0.031069,33.6298,702,-0.1295049,-116.7264,34
-0.1495858,33.0913,703,0.00884587,-116.7264,33
0.13470209,33.0913,704,0.43100688,-113.7455,33
0.37875438,34.4548,705,0.08276761,-113.7455,34
0.12520897,34.4548,706,0.634146,-113.5127,34
0.4095565,35.9292,707,0.33144462,-113.5127,36
0.22830737,36.7511,708,0.38087657,-109.0396,37
0.63570035,36.7511,709,0.25478923,-109.0396,37
-0.2087854,35.9995,710,0.95216906,-105.5556,36
-0.0275693,35.9995,711,1.06686,-105.5556,36
-0.0364563,35.8683,712,0.24369913,-109.0054,36
-0.5986298,35.8683,713,-0.5806084,-109.0054,36
-0.0944829,35.5281,714,0.2879631,-111.9152,36
0.24578643,35.5281,715,-0.3030122,-116.9092,36
-0.5954837,33.3844,716,0.06353335,-116.9092,33
0.0868125,33.3844,717,0.28454533,-117.4532,33
-0.4350401,31.8183,718,-0.1195461,-117.4532,32
0.47068214,31.8183,719,0.3730265,-116.0346,32
-0.5146539,29.9655,720,-0.1379094,-116.0346,30
0.20216537,30.6933,721,0.2364428,-118.8399,31
-0.2590568,30.6933,722,-0.7550324,-118.8399,31
-0.0845416,30.3889,723,0.13349247,-116.5975,30
0.17387342,30.3889,724,0.0396947,-116.5975,30
-0.3679618,29.0643,725,0.15814552,-105.7608,29
-0.7981468,29.0643,726,0.4169026,-93.5591,29
0.4745407,30.7726,727,-0.1867679,-93.5591,31
-0.203498,30.7726,728,0.22671764,-91.6810,31
-0.1013466,30.4078,729,-0.3374565,-91.6810,30
-0.3855832,30.4078,730,0.04897669,-92.0181,30
0.02301085,30.4906,731,0.36047563,-92.0181,30
-0.2452883,30.4906,732,0.14819306,-91.5813,30
0.0885613,30.8094,733,-0.6233686,-91.5813,31
0.17295241,31.4321,734,-0.1086189,-93.5323,31
-0.1087359,31.4321,735,0.21201241,-93.5323,31
0.103683,31.8053,736,0.15471572,-84.2156,32
0.32675385,31.8053,737,0.11754072,-84.2156,32
-0.1934385,31.1089,738,-0.1519299,-77.4628,31
0.3334514,31.1089,739,-0.1249369,-73.4196,31
-0.278924,30.1048,740,0.30821854,-73.4196,30
-0.658909,30.1048,741,0.518888,-65.8861,30
-0.1894236,29.4229,742,-0.4199613,-65.8861,29
0.6597874,29.4229,743,-0.2318045,-64.1777,29
-0.5350316,27.4968,744,1.6670449,-64.1777,27
0.07118678,27.4968,745,0.14622152,-65.0029,27
-0.2728043,26.5147,746,0.2554409,-65.0029,27
-0.1136138,26.1057,747,0.18190366,-61.1838,26
-0.175364,26.1057,748,0.78095883,-61.1838,26
-0.4531798,24.4742,749,-0.5035924,-63.2034,24
-0.579392,24.4742,750,-1.2281679,-63.2034,24
-0.5346551,22.5495,751,-1.8631265,-63.8855,23
-0.4044604,22.5495,752,-0.0378019,-67.5447,23
-0.4469416,20.9405,753,-0.6032283,-67.5447,21
0.2539816,20.9405,754,-1.8651457,-66.2194,21
-1.3211612,16.1843,755,0.63453865,-66.2194,16
-0.0682752,16.1843,756,-0.7777875,-63.8673,16
-0.0245746,16.0958,757,0.64116,-63.8673,16
0.55927014,18.1092,758,1.0126415,-58.2735,18
-1.0695596,18.1092,759,0.6854597,-58.2735,18
0.11234224,18.5136,760,-1.080426,-55.8337,19
-0.2700412,18.5136,761,0.9088862,-55.8337,19
-0.205804,17.7727,762,1.2242059,-57.2544,18
-0.6222877,17.7727,763,0.330903,-57.2544,18
1.0474737,21.5436,764,-0.4695813,-58.7838,22
-0.7571312,21.5436,765,0.4053754,-64.3806,22
0.23285353,22.3819,766,-0.1735199,-64.3806,22
0.84568584,22.3819,767,-0.8074251,-63.1006,22
0.42234755,23.9024,768,0.03083512,-63.1006,24
-0.5990762,23.9024,769,-0.4753993,-65.7360,24
-0.5594038,21.8885,770,-0.3555925,-65.7360,22
0.80622137,24.7909,771,-0.9970258,-66.2119,25
0.30987442,24.7909,772,0.4002946,-66.2119,25
0.4712535,26.4874,773,-0.2557119,-70.3674,26
0.0718925,26.4874,774,-0.7715615,-70.3674,26
0.06028092,26.7044,775,-0.2108204,-74.0020,27
-0.804088,26.7044,776,0.4117208,-71.8700,27
-0.4564685,25.0612,777,-0.1833466,-71.8700,25
-1.1668698,25.0612,778,-0.1852908,-78.1886,25
0.10057926,25.4232,779,-1.326871,-78.1886,25
0.402614,25.4232,780,0.43009934,-78.8595,25
0.0489198,25.5993,781,1.093422,-78.8595,26
0.8069997,25.5993,782,-0.1603891,-78.8550,26
1.2662516,30.1579,783,0.20225528,-78.8550,30
0.06031656,30.375,784,0.41197538,-81.6454,30
0.28521538,30.375,785,-0.5789594,-81.6454,30
0.19734764,31.0854,786,0.22967772,-88.2901,31
-0.6343052,31.0854,787,1.6291451,-88.2901,31
-0.0674017,30.8428,788,0.9409673,-93.5406,31
0.07310128,30.8428,789,-0.803597,-92.9736,31
-0.2223496,30.0423,790,-0.6484108,-92.9736,30
-0.8768652,30.0423,791,-0.0336007,-92.5606,30
-0.4810413,28.3106,792,-0.641192,-92.5606,28
-0.8298575,28.3106,793,-0.5091853,-91.7504,28
0.11914361,28.7395,794,0.127289,-91.7504,29
-0.320547,28.7395,795,-0.5413089,-91.1270,29
0.24243617,29.6123,796,-0.5660598,-91.1270,30
1.743416,35.8886,797,0.1058749,-88.3203,36
-1.4782805,35.8886,798,1.9468694,-88.3203,36
-0.4653326,34.2134,799,0.5437677,-89.1657,34
-0.0912492,34.2134,800,-0.2010219,-89.1657,34
0.25478697,35.1306,801,-0.078582,-92.1013,35
1.317106,35.1306,802,1.1752071,-95.0236,35
0.8441329,38.1695,803,1.0413744,-95.0236,38
-1.1394309,38.1695,804,0.51605606,-97.4161,38
0.33463788,39.3742,805,0.37974364,-97.4161,39
-0.2159872,39.3742,806,1.2733598,-95.3584,39
0.8942461,42.5935,807,-0.5008547,-95.3584,43
-0.1040201,42.219,808,0.6389026,-94.2271,42
-0.6096689,42.219,809,0.20057106,-94.2271,42
2.1070733,49.8045,810,-0.0536562,-95.3405,50
-0.5727012,49.8045,811,1.1159666,-95.3405,50
-0.0032477,49.7928,812,-0.2895887,-100.4643,50
-0.1670969,49.7928,813,0.31583923,-100.4643,50
0.28393292,50.8149,814,-0.3106411,-104.2895,51
0.52047014,50.8149,815,-0.6982302,-101.3250,51
-0.0555587,50.6149,816,0.8058158,-101.3250,51
0.16099763,50.6149,817,-1.5294455,-100.4869,51
0.3325386,51.8121,818,-0.755325,-100.4869,52
0.22767735,51.8121,819,-0.8071654,-95.8559,52
0.25180602,52.7186,820,-0.151535,-95.8559,53
-1.7910763,46.2707,821,0.8982693,-93.1892,46
-0.079196,46.2707,822,-0.9104681,-93.1892,46
-1.0720942,42.4111,823,0.06542087,-90.3636,42
-0.2303717,42.4111,824,-0.2771798,-90.3636,42
-1.4199386,37.2994,825,-1.4596573,-92.3600,37
-0.8654248,37.2994,826,-1.8780794,-96.0626,37
-0.7072048,34.7534,827,-0.5539396,-96.0626,35
-0.3724656,34.7534,828,-0.4499,-96.8362,35
-0.3162609,33.6149,829,-0.2563132,-96.8362,34
-0.2296763,33.6149,830,0.30523306,-95.6205,34
-0.2393045,32.7534,831,0.14218831,-95.6205,33
-1.3814714,32.7534,832,-0.5625984,-100.1246,33
-0.0593964,32.5396,833,-0.8811698,-100.1246,33
2.47089,41.4348,834,1.007838,-111.8827,41
1.0633295,41.4348,835,2.3339407,-111.8827,41
0.60261995,43.6042,836,3.2738667,-108.7441,44
0.46740735,43.6042,837,1.7016362,-108.7441,44
1.6556314,49.5645,838,1.3097297,-105.4745,50
-0.0466877,49.5645,839,-0.8051263,-108.2889,50
0.1867516,50.2368,840,-0.0181726,-108.2889,50
0.44013333,50.2368,841,1.339525,-111.6762,50
-0.5521861,48.2489,842,0.46543974,-111.6762,48
-0.2263931,48.2489,843,0.38909268,-109.3845,48
-0.1323192,47.7726,844,-0.4342032,-109.3845,48
0.9076289,47.7726,845,-0.2702307,-110.4989,48
-0.7969606,44.9035,846,0.78661346,-110.4989,45
0.43706667,46.4769,847,0.07108328,-109.7093,46
0.22986639,46.4769,848,-0.7394522,-109.7093,46
-0.0165503,46.4174,849,-0.5490696,-110.3576,46
0.4303769,46.4174,850,-0.0896304,-110.3576,46
-0.0987136,46.062,851,0.49024388,-116.4240,46
-0.6890744,46.062,852,0.17064387,-116.4661,46
-0.7344828,43.4179,853,-0.5430227,-116.4661,43
-0.0453633,43.4179,854,0.1976834,-117.1262,43
-0.6498647,41.0783,855,-0.5952144,-117.1262,41
0.15480804,41.0783,856,0.07991082,-116.7318,41
0.55627334,43.0809,857,-0.4324936,-116.7318,43
-0.3847438,43.0809,858,0.32056117,-121.2593,43
0.2735989,44.0659,859,-0.5108756,-121.2593,44
0.21890557,44.8539,860,0.19141436,-126.9897,45
1.2873001,44.8539,861,0.47213322,-126.9897,45
-0.7209106,42.2587,862,1.2037522,-128.0893,42
0.08184958,42.2587,863,-1.8717018,-128.0893,42
-0.4338815,40.6967,864,-0.6845638,-122.7086,41
-0.3586688,40.6967,865,-0.3051993,-118.2533,41
-1.7596831,34.3618,866,-0.3176442,-118.2533,34
-0.8025543,34.3618,867,-0.3068025,-118.8183,34
-0.9953165,30.7787,868,1.4631308,-118.8183,31
-1.1552169,30.7787,869,-0.7633994,-118.6100,31
-1.2965852,26.111,870,-0.3052409,-118.6100,26
-0.4829224,24.3725,871,0.5194152,-121.8422,24
-2.6751733,24.3725,872,0.8625546,-121.8422,24
-1.5977849,18.6204,873,0.13802421,-128.7244,19
-2.0303946,18.6204,874,1.3793913,-128.7244,19
-0.5114248,16.7793,875,-0.0732783,-135.5879,17
0.11510855,16.7793,876,-0.7766562,-139.3845,17
2.1385262,24.478,877,1.2131205,-139.3845,24
0.3626731,24.478,878,0.11708738,-137.4091,24
1.631278,30.3506,879,-0.0875379,-137.4091,30
0.49063742,30.3506,880,0.07806389,-131.4331,30
0.98119056,33.8829,881,-0.1449354,-131.4331,34
1.3605747,33.8829,882,-0.0006371,-124.2600,34
-0.0854288,33.5754,883,-0.5902019,-124.2600,34
-0.5977566,31.4234,884,-1.3708645,-125.5766,31
1.0681813,31.4234,885,-1.363667,-125.5766,31
0.94199145,34.8146,886,-1.1325153,-129.0298,35
0.5017986,34.8146,887,-0.4718885,-129.0298,35
0.3720982,36.1541,888,-0.2438337,-129.8034,36
0.1586603,36.1541,889,-1.3286719,-127.6482,36
0.31980324,37.3054,890,-0.9053232,-127.6482,37
0.4719832,37.3054,891,0.86181426,-127.9336,37
-0.0961764,36.9592,892,0.09704232,-127.9336,37
-0.9180997,36.9592,893,0.29610783,-138.7958,37
-0.4399538,35.3754,894,0.00412732,-138.7958,35
-0.1657372,35.3754,895,-0.8188234,-141.4582,35
-1.0497329,31.5963,896,0.10056335,-141.4582,32
-0.1735911,30.9714,897,0.35236168,-141.5595,31
-0.5973605,30.9714,898,-0.0526091,-141.5595,31
1.2460238,35.4571,899,-0.2145662,-141.4545,35
-0.1059816,35.4571,900,1.3024081,-141.4545,35
-0.1109538,35.0577,901,-0.2346617,-143.8489,35
0.37055147,35.0577,902,0.03125325,-146.3137,35
-1.3899478,30.0538,903,0.7567831,-146.3137,30
0.09341085,30.0538,904,-0.9339139,-150.9236,30
-0.1095545,29.6594,905,0.8400186,-150.9236,30
-0.1482792,29.6594,906,-0.0797747,-155.2775,30
-0.136838,29.1668,907,1.0408056,-155.2775,29
0.4392352,29.1668,908,-0.9057055,-162.9043,29
-0.5210408,27.2911,909,-0.0274976,-162.9043,27
0.37626362,28.6456,910,0.64886075,-161.3794,29
0.511418,28.6456,911,-0.446576,-161.3794,29
0.10918069,29.0387,912,0.6043752,-159.9986,29
1.1104238,29.0387,913,0.85275376,-159.9986,29
0.1279558,29.4993,914,1.0944169,-163.7650,29
0.2866137,29.4993,915,-1.1250229,-171.2527,29
0.968379,32.9855,916,0.01396861,-171.2527,33
-0.5657975,32.9855,917,1.0237386,-172.8463,33
-0.4378334,31.4093,918,-0.68476,-172.8463,31
-0.442988,31.4093,919,-0.0354996,-174.3370,31
0.5321183,33.3249,920,0.6633474,-174.3370,33
-0.2067288,32.5807,921,0.11274718,-173.2946,33
-0.4155065,32.5807,922,2.1217341,-173.2946,33
-1.603682,26.8074,923,-2.1563978,-174.5758,27
-1.4027605,26.8074,924,-1.0576057,-174.5758,27
0.21108317,27.5673,925,-1.0320473,-178.1837,28
-1.5376811,27.5673,926,-0.4792264,-177.7098,28
-0.2688381,26.5995,927,-0.8982149,-177.7098,27
-0.1766282,26.5995,928,-0.5055975,-175.5534,27
-0.5083963,24.7693,929,-0.4317101,-175.5534,25
0.8551229,24.7693,930,0.41643986,-177.9652,25
0.7902926,27.6143,931,0.05665544,-177.9652,28
-0.3186432,27.6143,932,1.0874567,-176.8111,28
-0.1222235,27.1743,933,-0.1198864,-176.8111,27
0.6653997,29.5698,934,-0.3441851,-178.1105,30
0.9344952,29.5698,935,0.24251103,-178.1105,30
1.5667374,35.21,936,-0.6028745,-173.8004,35
0.01738048,35.21,937,0.22997087,-173.8004,35
-0.7251419,32.5995,938,-0.3717722,-169.8994,33
-0.9248829,32.5995,939,0.2827838,-172.3701,33
0.16639662,33.1986,940,-0.4466539,-172.3701,33
0.29401183,33.1986,941,-0.303971,-172.4901,33
0.41303253,34.6855,942,0.6284371,-172.4901,35
-0.8588558,34.6855,943,-0.3209543,-170.9672,35
-0.4881508,32.9281,944,0.70543504,-170.9672,33
0.44466686,32.9281,945,-0.0237881,-171.6657,33
0.703766,35.4617,946,-0.3649867,-171.6657,35
-0.6928824,32.9673,947,-0.4549976,-171.9882,33
0.09775531,32.9673,948,0.4625074,-171.9882,33
-0.251926,32.0604,949,0.25576425,-172.1498,32
0.89538527,32.0604,950,0.3090316,-172.1498,32
-0.3167859,30.9199,951,0.6869793,-175.1715,31
0.8176316,30.9199,952,1.332386,-173.8616,31
0.7648119,33.6733,953,1.2116989,-173.8616,34
0.1371113,33.6733,954,-0.2435004,-169.1619,34
0.35405815,34.9479,955,-0.298605,-169.1619,35
0.30988383,34.9479,956,0.9728521,-172.4040,35
0.23182261,35.7824,957,1.48809,-172.4040,36
