acc_x,speed_x_km,time,acc_y,speed_y_km,speed,label,timestamp
0.4197464,-13.1712,431,-0.2435649,-86.7991,88,0,3582060
0.24421191,-12.2921,432,-0.120862424,-87.2342,88,0,3582061
1.31793,-7.5475,433,-0.4319393,-88.7892,89,0,3582062
0.3231926,-7.5475,433,-0.12045938,-88.7892,89,0,3582062
0.905571,-4.2875,434,0.31259358,-87.6638,88,0,3582063
0.32792473,-4.2875,434,1.586259,-87.6638,88,0,3582063
0.79440093,-1.4276,435,0.82019806,-84.7111,85,0,3582064
-0.16548514,-1.4276,435,0.459767,-84.7111,85,0,3582064
0.29052234,-0.3818,436,-0.7190565,-87.2997,87,0,3582065
-1.6387607,-0.3818,436,-0.5999723,-87.2997,87,0,3582065
0.43029237,1.1673,437,-0.33153903,-88.4932,89,0,3582066
0.46764922,1.1673,437,-0.47108352,-88.4932,89,0,3582066
-0.116416216,0.7482,438,0.9268086,-85.1567,85,0,3582067
0.8679004,0.7482,438,0.118328124,-85.1567,85,0,3582067
-0.1332047,0.2687,439,-0.5995698,-87.3152,87,0,3582068
0.19484568,0.9701,440,0.24037611,-86.4498,86,0,3582069
-0.40728128,0.9701,440,0.6453661,-86.4498,86,0,3582069
-0.73033774,-1.6591,441,0.20964792,-85.6951,86,0,3582070
0.8954891,-1.6591,441,-0.83327025,-85.6951,86,0,3582070
1.0090055,1.9733,442,0.30053306,-84.6132,85,0,3582071
0.5581958,1.9733,442,0.8929088,-84.6132,85,0,3582071
0.5602474,3.9902,443,-0.22135934,-85.4101,86,0,3582072
0.47908497,3.9902,443,0.38714778,-85.4101,86,0,3582072
-0.50782526,2.1620,444,0.30959845,-84.2955,84,0,3582073
-0.060619116,2.1620,444,1.0383645,-84.2955,84,0,3582073
0.59433246,4.3016,445,0.46698895,-82.6144,83,0,3582074
-0.8900999,1.0973,446,-0.009154111,-82.6473,83,0,3582075
-0.67011786,1.0973,446,-0.21124357,-82.6473,83,0,3582075
-1.7863259,-5.3335,447,0.79657066,-79.7797,80,0,3582076
-1.0028317,-5.3335,447,-0.084103316,-79.7797,80,0,3582076
-0.4526453,-6.9630,448,0.49958548,-77.9812,78,0,3582077
-0.07169247,-6.9630,448,-0.28469113,-77.9812,78,0,3582077
0.58441234,-4.8591,449,-0.52870065,-79.8845,80,0,3582078
0.1596303,-4.8591,449,-0.7554307,-79.8845,80,0,3582078
0.092927694,-4.5246,450,-0.8327563,-82.8824,83,0,3582079
-0.8215089,-4.5246,450,-0.32282507,-82.8824,83,0,3582079
0.35149574,-3.2592,451,-0.34734565,-84.1328,84,0,3582080
-0.7623832,-3.2592,451,-0.43211946,-84.1328,84,0,3582080
-0.33733845,-4.4736,452,-0.31745636,-85.2757,85,0,3582081
0.51055336,-2.6356,453,-0.25113255,-86.1798,86,0,3582082
-0.6556679,-2.6356,453,0.5094374,-86.1798,86,0,3582082
-0.63969946,-4.9386,454,0.5637192,-84.1504,84,0,3582083
-1.1193348,-4.9386,454,-1.4371053,-84.1504,84,0,3582083
-0.4099896,-6.4145,455,0.5615181,-82.1289,82,0,3582084
-0.02943039,-6.4145,455,-0.7633216,-82.1289,82,0,3582084
0.42658544,-4.8788,456,1.0920073,-78.1977,78,0,3582085
0.18511248,-4.8788,456,-0.23636219,-78.1977,78,0,3582085
0.12978458,-4.4116,457,-0.5995035,-80.3559,80,0,3582086
-0.45800614,-4.4116,457,0.5623195,-80.3559,80,0,3582086
0.503247,-2.5999,458,0.36993837,-79.0241,79,0,3582087
1.0279665,-2.5999,458,1.0395252,-79.0241,79,0,3582087
0.038298607,-2.4620,459,0.666308,-76.6254,77,0,3582088
-1.1188501,-6.4899,460,-1.2311845,-81.0577,81,0,3582089
-0.22195911,-6.4899,460,-0.31998622,-81.0577,81,0,3582089
0.54879665,-4.5142,461,-0.37316918,-82.4011,83,0,3582090
1.495372,-4.5142,461,0.41174608,-82.4011,83,0,3582090
-0.7531837,-7.2257,462,-2.0831609,-89.9005,90,0,3582091
0.7933061,-7.2257,462,-0.03100735,-89.9005,90,0,3582091
0.756737,-4.5014,463,0.92165613,-86.5825,87,0,3582092
-0.43991983,-4.5014,463,-0.23827341,-86.5825,87,0,3582092
-0.23911238,-5.3622,464,-0.400227,-88.0233,88,0,3582093
0.6239016,-5.3622,464,-0.108246446,-88.0233,88,0,3582093
-0.22850895,-6.1849,465,-1.3808988,-92.9946,93,0,3582094
0.46897292,-6.1849,465,-1.452389,-92.9946,93,0,3582094
1.9563429,0.8580,466,-0.29397064,-94.0528,94,0,3582095
2.1643002,8.6495,467,0.7976549,-91.1813,92,0,3582096
2.0184214,8.6495,467,0.16285774,-91.1813,92,0,3582096
1.7246594,14.8582,468,0.73781955,-88.5251,90,0,3582097
0.48609018,14.8582,468,0.8804449,-88.5251,90,0,3582097
0.16987205,15.4698,469,2.0486767,-81.1499,83,0,3582098
-0.65288925,15.4698,469,1.0186276,-81.1499,83,0,3582098
-0.68940973,12.9879,470,1.1755192,-76.9180,78,0,3582099
-0.7485621,12.9879,470,1.5032233,-76.9180,78,0,3582099
0.21232653,13.7523,471,-0.24063233,-77.7843,79,0,3582100
-0.7293618,13.7523,471,-0.7353765,-77.7843,79,0,3582100
-0.69117785,11.2640,472,0.43520227,-76.2176,77,0,3582101
-1.3314061,6.4710,473,-0.6831166,-78.6768,79,0,3582102
-0.32146192,6.4710,473,0.13128099,-78.6768,79,0,3582102
0.07925987,6.7563,474,0.15681759,-78.1123,78,0,3582103
-1.1942157,6.7563,474,0.52881664,-78.1123,78,0,3582103
-2.3113582,-1.5646,475,-1.0247687,-81.8014,82,0,3582104
0.18507719,-1.5646,475,0.5494617,-81.8014,82,0,3582104
-0.106411934,-1.9477,476,0.9484594,-78.3870,78,0,3582105
-0.84288025,-1.9477,476,-0.029188022,-78.3870,78,0,3582105
-0.29205978,-2.9991,477,0.459046,-76.7344,77,0,3582106
0.16410732,-2.9991,477,-0.37331712,-76.7344,77,0,3582106
1.0498002,0.7802,478,0.9012263,-73.4900,73,0,3582107
-0.0357399,0.7802,478,-0.5789006,-73.4900,73,0,3582107
0.37119794,2.1165,479,-0.3618141,-74.7925,75,0,3582108
-0.11530566,1.7014,480,0.64735144,-72.4621,72,0,3582109
0.15241456,1.7014,480,1.7383956,-72.4621,72,0,3582109
0.963099,5.1686,481,0.19402307,-71.7636,72,0,3582110
-0.5420327,5.1686,481,-0.8160091,-71.7636,72,0,3582110
-0.7264255,2.5534,482,-1.2301133,-76.1920,76,0,3582111
0.05282259,2.5534,482,-0.22881794,-76.1920,76,0,3582111
-0.004970074,2.5355,483,0.4641918,-74.5209,75,0,3582112
0.28078532,2.5355,483,0.090051174,-74.5209,75,0,3582112
-0.13595057,2.0461,484,0.18745938,-73.8460,74,0,3582113
2.3441248,2.0461,484,0.5040796,-73.8460,74,0,3582113
1.3173828,6.7887,485,-0.42055646,-75.3600,76,0,3582114
1.6161833,6.7887,485,2.1215892,-75.3600,76,0,3582114
-0.24895692,5.8924,486,-0.8105042,-78.2779,78,0,3582115
-0.41124964,4.4119,487,-1.452285,-83.5061,84,0,3582116
0.9928241,4.4119,487,2.514796,-83.5061,84,0,3582116
-1.8767126,-2.3442,488,-2.0262408,-90.8005,91,0,3582117
0.4097569,-2.3442,488,2.1200528,-90.8005,91,0,3582117
-2.416565,-11.0439,489,-0.56537867,-92.8359,93,0,3582118
-1.1985048,-11.0439,489,0.34475386,-92.8359,93,0,3582118
-1.5792127,-16.7290,490,-1.9549663,-99.8738,101,0,3582119
-1.9554365,-16.7290,490,1.7916133,-99.8738,101,0,3582119
-1.5841078,-22.4318,491,1.0412526,-96.1253,99,0,3582120
-2.686767,-22.4318,491,-0.26607314,-96.1253,99,0,3582120
-1.1233793,-26.4760,492,-0.67834413,-98.5673,102,0,3582121
-1.3444215,-26.4760,492,-1.1193674,-98.5673,102,0,3582121
-1.1761224,-30.7100,493,-0.77823186,-101.3690,106,0,3582122
-1.7316601,-36.9440,494,-0.95038414,-104.7903,111,0,3582123
-1.6344773,-36.9440,494,-0.6447441,-104.7903,111,0,3582123
-1.6454118,-42.8675,495,-1.4659209,-110.0677,118,0,3582124
-1.642293,-42.8675,495,-0.60170686,-110.0677,118,0,3582124
-0.789094,-45.7082,496,-0.043475434,-110.2242,119,0,3582125
-0.98752,-45.7082,496,-0.092484735,-110.2242,119,0,3582125
0.41738105,-44.2056,497,-0.01581563,-110.2811,119,0,3582126
-0.9060594,-44.2056,497,0.5228156,-110.2811,119,0,3582126
-1.1143024,-48.2171,498,1.2803574,-105.6718,116,0,3582127
-1.3889589,-48.2171,498,-0.5083616,-105.6718,116,0,3582127
-1.1750665,-52.4474,499,-0.7127226,-108.2376,120,0,3582128
-1.4542642,-57.6827,500,0.43722063,-106.6636,121,0,3582129
-1.0264989,-57.6827,500,-0.7705251,-106.6636,121,0,3582129
1.3039691,-52.9884,501,1.4073642,-101.5971,115,0,3582130
-1.6434488,-52.9884,501,-0.1535056,-101.5971,115,0,3582130
0.08744979,-52.6736,502,0.71516687,-99.0225,112,0,3582131
-0.60225725,-52.6736,502,-0.46419936,-99.0225,112,0,3582131
-0.13324142,-53.1533,503,0.33982992,-97.7991,111,0,3582132
0.2156558,-53.1533,503,-0.058944494,-97.7991,111,0,3582132
0.74117136,-50.4851,504,0.9396384,-94.4164,107,0,3582133
-0.8237213,-50.4851,504,-0.1829179,-94.4164,107,0,3582133
0.27563393,-49.4928,505,0.8602148,-91.3197,104,0,3582134
-0.5688418,-49.4928,505,0.33157626,-91.3197,104,0,3582134
0.2837305,-48.4713,506,0.5471759,-89.3498,102,0,3582135
0.14793992,-47.9388,507,0.41691452,-87.8489,100,0,3582136
-0.24687171,-47.9388,507,0.18966982,-87.8489,100,0,3582136
-1.3046564,-52.6355,508,0.894517,-84.6287,100,0,3582137
-1.7185764,-52.6355,508,-0.21150875,-84.6287,100,0,3582137
-1.7594755,-58.9696,509,-0.8770875,-87.7862,106,0,3582138
-0.74889266,-58.9696,509,0.29039565,-87.7862,106,0,3582138
0.60336876,-56.7975,510,1.5125134,-82.3411,100,0,3582139
-0.30998766,-56.7975,510,1.1479033,-82.3411,100,0,3582139
1.6197045,-50.9666,511,0.18361342,-81.6801,96,0,3582140
0.41171062,-50.9666,511,-0.1767698,-81.6801,96,0,3582140
0.7001283,-48.4461,512,0.07888436,-81.3961,95,0,3582141
0.4987948,-48.4461,512,0.4043907,-81.3961,95,0,3582141
0.5609641,-46.4266,513,0.7526165,-78.6867,91,0,3582142
0.1784277,-45.7843,514,0.11691794,-78.2658,91,0,3582143
0.8763585,-45.7843,514,-0.65751237,-78.2658,91,0,3582143
1.0290716,-42.0796,515,-1.0598958,-82.0814,92,0,3582144
1.2787864,-42.0796,515,0.53546023,-82.0814,92,0,3582144
0.8211496,-39.1235,516,-0.29855976,-83.1563,92,0,3582145
-0.48321033,-39.1235,516,0.1946895,-83.1563,92,0,3582145
0.18583965,-38.4545,517,-0.009531289,-83.1906,92,0,3582146
0.43719864,-38.4545,517,-0.60542566,-83.1906,92,0,3582146
0.8248074,-35.4852,518,0.4792506,-81.4653,89,0,3582147
-0.7552192,-35.4852,518,-0.271029,-81.4653,89,0,3582147
0.2688098,-34.5175,519,0.43664575,-79.8933,87,0,3582148
0.25881934,-34.5175,519,-0.21497312,-79.8933,87,0,3582148
-0.093703985,-34.8548,520,-1.5082253,-85.3230,92,0,3582149
-0.3516302,-36.1207,521,-0.22719339,-86.1408,93,0,3582150
-0.005416155,-36.1207,521,0.57293844,-86.1408,93,0,3582150
1.0038338,-32.5069,522,-0.63604915,-88.4306,94,0,3582151
0.70077014,-32.5069,522,-0.43521798,-88.4306,94,0,3582151
0.64851165,-30.1722,523,-0.14566678,-88.9550,94,0,3582152
0.3094206,-30.1722,523,0.33549526,-88.9550,94,0,3582152
-0.12817478,-30.6337,524,-0.4488916,-90.5710,96,0,3582153
0.012827158,-30.6337,524,-0.66252506,-90.5710,96,0,3582153
0.13339996,-30.1534,525,-0.37381345,-91.9168,97,0,3582154
-0.6126785,-30.1534,525,0.0809478,-91.9168,97,0,3582154
-0.44207907,-31.7449,526,-0.9701083,-95.4092,101,0,3582155
-0.9880626,-35.3019,527,0.47084612,-93.7141,100,0,3582156
-1.2130157,-35.3019,527,-0.1089139,-93.7141,100,0,3582156
-0.009904504,-35.3376,528,-0.031591415,-93.8278,100,0,3582157
0.6364769,-35.3376,528,2.2738323,-93.8278,100,0,3582157
-1.2156482,-39.7139,529,0.34085906,-92.6007,101,0,3582158
-0.19585133,-39.7139,529,2.034685,-92.6007,101,0,3582158
-0.9715093,-43.2113,530,0.6776272,-90.1613,100,0,3582159
-0.420884,-43.2113,530,-1.1003197,-90.1613,100,0,3582159
-0.07666731,-43.4873,531,0.060513973,-89.9434,100,0,3582160
-0.24298453,-43.4873,531,-0.9406243,-89.9434,100,0,3582160
0.51627886,-41.6287,532,-0.09710498,-90.2930,99,0,3582161
3.460945,-41.6287,532,0.33412617,-90.2930,99,0,3582161
-0.7949834,-44.4907,533,-1.0536178,-94.0860,104,0,3582162
0.59974277,-42.3316,534,-0.4389522,-95.6663,105,0,3582163
-0.049845815,-42.3316,534,0.1309028,-95.6663,105,0,3582163
1.0352476,-38.6047,535,0.56940544,-93.6164,101,0,3582164
0.41493106,-38.6047,535,-0.27109724,-93.6164,101,0,3582164
1.4145677,-33.5123,536,0.3887788,-92.2168,98,0,3582165
0.86557174,-33.5123,536,-1.1967406,-92.2168,98,0,3582165
-0.844187,-36.5513,537,-0.3103611,-93.3341,100,0,3582166
-0.43536854,-36.5513,537,0.5495569,-93.3341,100,0,3582166
0.10414004,-36.1764,538,0.20133662,-92.6093,99,0,3582167
-0.34915757,-36.1764,538,-1.2490311,-92.6093,99,0,3582167
-1.3925815,-41.1897,539,-0.67527676,-95.0403,104,0,3582168
2.3970966,0.0000,0,2.6750638,0.0000,0,1,3582366
-0.14744043,-0.5308,1,1,0.1531,1,1,3582367
0.08691335,-0.5308,1,0.36009634,0.1531,1,1,3582367
-1.1222702,-4.5710,2,1.0588378,3.9649,6,1,3582368
-2.3459933,-4.5710,2,1.8451544,3.9649,6,1,3582368
-2.3490958,-13.0277,3,-0.3117493,2.8426,13,1,3582369
-0.80549514,-15.9275,4,0.9258895,6.1758,17,1,3582370
-1.3858209,-15.9275,4,-1.4002728,6.1758,17,1,3582370
0.4490471,-14.3109,5,1.1195741,10.2063,18,1,3582371
1.3141806,-14.3109,5,-0.4459901,10.2063,18,1,3582371
0.34996748,-13.0510,6,-0.27857393,9.2034,16,1,3582372
0.4279709,-13.0510,6,-1.3410674,9.2034,16,1,3582372
-0.5127404,-14.8969,7,-0.96300614,5.7366,16,1,3582373
-0.69294643,-14.8969,7,-1.2386423,5.7366,16,1,3582373
-0.03834319,-15.0349,8,0.6300885,8.0049,17,1,3582374
0.9135362,-15.0349,8,0.26838923,8.0049,17,1,3582374
0.3537147,-13.7616,9,-0.20214415,7.2772,16,1,3582375
0.09150833,-13.7616,9,-1.2763027,7.2772,16,1,3582375
1.053682,-9.9683,10,-0.18578833,6.6084,12,1,3582376
-0.68784297,-12.4445,11,-0.25782818,5.6802,14,1,3582377
-0.73779047,-12.4445,11,0.6672817,5.6802,14,1,3582377
-0.05156353,-12.6302,12,1.1686883,9.8874,16,1,3582378
-0.8580096,-12.6302,12,0.3717894,9.8874,16,1,3582378
-0.7279693,-15.2509,13,-0.8975422,6.6563,17,1,3582379
-1.423011,-15.2509,13,-1.219429,6.6563,17,1,3582379
0.1896205,-14.5682,14,0.11408794,7.0670,16,1,3582380
-0.2191664,-14.5682,14,-1.4960496,7.0670,16,1,3582380
0.74259686,-11.8949,15,-1.0413811,3.3180,12,1,3582381
-0.002748489,-11.8949,15,-0.7756457,3.3180,12,1,3582381
0.485013,-10.1488,16,0.7731531,6.1014,12,1,3582382
-0.14556885,-10.1488,16,-0.9049087,6.1014,12,1,3582382
-0.05048275,-10.3306,17,0.017096534,6.1629,12,1,3582383
0.18528461,-9.6635,18,-2.137889,-1.5335,10,1,3582384
-1.5296624,-9.6635,18,-1.1439502,-1.5335,10,1,3582384
-0.8928057,-12.8776,19,0.37232095,-0.1931,13,1,3582385
0.8456969,-12.8776,19,-0.33443695,-0.1931,13,1,3582385
-0.9929393,-16.4522,20,-0.43409896,-1.7559,17,1,3582386
1.4454429,-16.4522,20,0.08674666,-1.7559,17,1,3582386
0.5455203,-14.4884,21,0.19482458,-1.0545,15,1,3582387
0.006242156,-14.4884,21,-1.743127,-1.0545,15,1,3582387
-0.12760854,-14.9477,22,-2.4735255,-9.9592,18,1,3582388
0.44688582,-14.9477,22,4.245151,-9.9592,18,1,3582388
0.09298968,-14.6130,23,0.54208815,-8.0077,17,1,3582389
0.04341948,-14.4567,24,-0.025247455,-8.0986,17,1,3582390
1.0281973,-14.4567,24,0.3825208,-8.0986,17,1,3582390
0.21077204,-13.6979,25,0.053487718,-7.9060,16,1,3582391
-1.2056757,-13.6979,25,-1.0763421,-7.9060,16,1,3582391
-0.416489,-15.1973,26,1.7567708,-1.5816,15,1,3582392
-0.8908137,-15.1973,26,-0.75663733,-1.5816,15,1,3582392
-0.61343217,-17.4056,27,-0.3204998,-2.7354,18,1,3582393
0.072360754,-17.4056,27,-1.6373024,-2.7354,18,1,3582393
0.30371165,-16.3122,28,-1.9082879,-9.6053,19,1,3582394
-0.19964838,-16.3122,28,-0.12601101,-9.6053,19,1,3582394
-0.82311094,-19.2754,29,1.4953158,-4.2221,20,1,3582395
-3.287811,-19.2754,29,0.13583837,-4.2221,20,1,3582395
-0.5965755,-21.4231,30,-0.25484246,-5.1396,22,1,3582396
-3.0195973,-32.2937,31,-0.98213637,-8.6753,33,1,3582397
-1.2231386,-32.2937,31,0.13677186,-8.6753,33,1,3582397
-0.3346062,-33.4982,32,-0.58534986,-10.7825,35,1,3582398
1.0341476,-33.4982,32,1.1366434,-10.7825,35,1,3582398
1.4989209,-28.1021,33,-2.1057892,-18.3634,34,1,3582399
1.7110636,-28.1021,33,-3.1341352,-18.3634,34,1,3582399
1.1163368,-24.0833,34,-3.3576486,-30.4509,39,1,3582400
2.129252,-24.0833,34,-3.494373,-30.4509,39,1,3582400
2.3416462,-15.6534,35,-2.9855623,-41.1989,44,1,3582401
2.0767155,-15.6534,35,0.17628181,-41.1989,44,1,3582401
0.06365883,-15.4242,36,-1.3254306,-45.9705,48,1,3582402
-1.6395073,-15.4242,36,0.22371605,-45.9705,48,1,3582402
1.535208,-9.8975,37,4.058062,-31.3614,33,1,3582403
0.4467299,-8.2892,38,-0.33523434,-32.5683,34,1,3582404
0.22797513,-8.2892,38,-0.39392185,-32.5683,34,1,3582404
-0.049170017,-8.4663,39,-0.5741543,-34.6352,36,1,3582405
0.35753214,-8.4663,39,-2.124141,-34.6352,36,1,3582405
0.68341494,-6.0060,40,-1.6282524,-40.4969,41,1,3582406
-0.7427925,-6.0060,40,-0.11127058,-40.4969,41,1,3582406
-1.5538123,-11.5997,41,0.056998193,-40.2918,42,1,3582407
-2.7992036,-11.5997,41,-0.6846703,-40.2918,42,1,3582407
-3.168629,-23.0068,42,-0.3113255,-41.4125,47,1,3582408
-2.1692958,-23.0068,42,-0.11663723,-41.4125,47,1,3582408
-2.1210093,-30.6424,43,0.29532993,-40.3493,51,1,3582409
0.14335412,-30.6424,43,0.029583544,-40.3493,51,1,3582409
1.0625885,-26.8171,44,-0.89369357,-43.5666,51,1,3582410
2.3298612,-18.4296,45,-0.3129476,-44.6932,48,1,3582411
3.7126846,-18.4296,45,-0.52176225,-44.6932,48,1,3582411
3.1058762,-7.2484,46,-0.028666437,-44.7964,45,1,3582412
1.9459128,-7.2484,46,-0.6871075,-44.7964,45,1,3582412
1.8580182,-0.5595,47,-0.51278764,-46.6425,47,1,3582413
2.8162384,-0.5595,47,0.242767,-46.6425,47,1,3582413
2.1700854,7.2528,48,1.0297749,-42.9353,44,1,3582414
4.157132,7.2528,48,1.5080249,-42.9353,44,1,3582414
3.552785,20.0428,49,-0.82469946,-45.9042,50,1,3582415
1.897265,20.0428,49,1.0829179,-45.9042,50,1,3582415
-1.5290136,14.5383,50,1.0389088,-42.1641,45,1,3582416
-0.37024605,13.2055,51,0.41366655,-40.6749,43,1,3582417
-0.6937938,13.2055,51,-1.4096346,-40.6749,43,1,3582417
-0.51066995,11.3670,52,-0.85383266,-43.7487,45,1,3582418
0.29948235,11.3670,52,-0.84446543,-43.7487,45,1,3582418
-2.8704789,1.0333,53,-0.55867314,-45.7600,46,1,3582419
-0.37338135,1.0333,53,0.2580794,-45.7600,46,1,3582419
-1.0805393,-2.8566,54,-0.65024686,-48.1008,48,1,3582420
-0.6778293,-2.8566,54,-3.7300625,-48.1008,48,1,3582420
-0.25476688,-3.7738,55,-1.8989587,-54.9371,55,1,3582421
-1.5332382,-3.7738,55,-2.3707972,-54.9371,55,1,3582421
0.14853239,-3.2391,56,-1.2849126,-59.5628,60,1,3582422
0.8031792,-3.2391,56,1.449213,-59.5628,60,1,3582422
-0.40862173,-4.7101,57,1.7014275,-53.4376,54,1,3582423
-1.0405432,-8.4561,58,0.3540479,-52.1631,53,1,3582424
0.8103225,-8.4561,58,1.1014452,-52.1631,53,1,3582424
0.34126294,-7.2275,59,0.05971235,-51.9481,52,1,3582425
0.35698867,-7.2275,59,-0.008573189,-51.9481,52,1,3582425
-0.11699581,-7.6487,60,-0.86732984,-55.0705,56,1,3582426
-0.93830514,-7.6487,60,-1.1339355,-55.0705,56,1,3582426
-0.13946629,-8.1508,61,-0.17544878,-55.7021,56,1,3582427
0.53304935,-8.1508,61,-1.0302153,-55.7021,56,1,3582427
0.2713225,-7.1740,62,-2.100177,-63.2627,64,1,3582428
1.8799226,-7.1740,62,-0.5767874,-63.2627,64,1,3582428
-1.5916799,-12.9041,63,1.1016989,-59.2966,61,1,3582429
1.517488,-12.9041,63,1.1316099,-59.2966,61,1,3582429
-0.035986423,-13.0336,64,0.5330645,-57.3776,59,1,3582430
1.4412134,-7.8453,65,0.37190998,-56.0387,57,1,3582431
2.3300555,-7.8453,65,0.3434502,-56.0387,57,1,3582431
1.7155428,-1.6693,66,0.55796635,-54.0300,54,1,3582432
-1.4935509,-1.6693,66,-0.20946038,-54.0300,54,1,3582432
-0.071065664,-1.9251,67,0.059405506,-53.8162,54,1,3582433
-0.7114564,-1.9251,67,-1.5197556,-53.8162,54,1,3582433
-0.04023862,-2.0700,68,-0.8266994,-56.7923,57,1,3582434
-1.3797278,-2.0700,68,-0.75483006,-56.7923,57,1,3582434
0.07877898,-1.7864,69,-4.6997952,-73.7116,74,1,3582435
-1.182549,-1.7864,69,-3.7053783,-73.7116,74,1,3582435
0.2084353,-1.0360,70,-1.2599003,-78.2472,78,1,3582436
-1.2637064,-1.0360,70,-2.6159873,-78.2472,78,1,3582436
-0.0868597,-1.3487,71,-0.021889508,-78.3260,78,1,3582437
-0.9859482,-4.8981,72,0.24473265,-77.4450,78,1,3582438
-1.1734124,-4.8981,72,-0.772667,-77.4450,78,1,3582438
-1.3149033,-9.6318,73,2.2784572,-69.2425,70,1,3582439
-1.628464,-9.6318,73,1.0364846,-69.2425,70,1,3582439
-0.38850576,-11.0304,74,-0.36773205,-70.5664,71,1,3582440
-0.89852214,-11.0304,74,-0.98570687,-70.5664,71,1,3582440
-0.59843284,-13.1848,75,-0.28149295,-71.5797,73,1,3582441
1.701804,-13.1848,75,-0.9979348,-71.5797,73,1,3582441
1.1648561,-8.9913,76,-0.24575579,-72.4645,73,1,3582442
1.3077285,-8.9913,76,-1.8989956,-72.4645,73,1,3582442
0.86962986,-5.8606,77,-0.41113913,-73.9446,74,1,3582443
-2.4770627,-14.7780,78,-1.3533103,-78.8165,80,1,3582444
-0.7665665,-14.7780,78,-2.372037,-78.8165,80,1,3582444
0.5450225,-12.8160,79,-2.2015684,-86.7421,88,1,3582445
-0.22052419,-12.8160,79,-0.2243824,-86.7421,88,1,3582445
0.28510702,-11.7896,80,-0.032849908,-86.8604,88,1,3582446
-0.36477995,-11.7896,80,-0.75263965,-86.8604,88,1,3582446
-0.26799905,-12.7544,81,-0.71892405,-89.4485,90,1,3582447
0.79800427,-12.7544,81,-2.897769,-89.4485,90,1,3582447
0.76148415,-10.0130,82,-3.2722623,-101.2286,102,1,3582448
0.7784623,-10.0130,82,-1.9260757,-101.2286,102,1,3582448
-0.4103278,-11.4902,83,-1.5791084,-106.9134,108,1,3582449
-2.2513096,-11.4902,83,-0.78063375,-106.9134,108,1,3582449
0.14630604,-10.9635,84,0.72609425,-104.2995,105,1,3582450
-1.0709188,-14.8188,85,-0.29719815,-105.3694,106,1,3582451
0.20485091,-14.8188,85,-1.1254336,-105.3694,106,1,3582451
-1.5810894,-20.5107,86,-0.6375134,-107.6645,110,1,3582452
-2.230279,-20.5107,86,-0.8359734,-107.6645,110,1,3582452
-2.792801,-30.5648,87,-0.27316356,-108.6479,113,1,3582453
0.011655569,-30.5648,87,-0.15809092,-108.6479,113,1,3582453
0.62809736,-28.3037,88,0.44010204,-107.0635,111,1,3582454
0.3214538,-28.3037,88,0.051660016,-107.0635,111,1,3582454
0.83610725,-25.2937,89,-2.0364637,-114.3948,117,1,3582455
2.0276046,-25.2937,89,0.20543319,-114.3948,117,1,3582455
1.2021904,-20.9658,90,-0.49996188,-116.1946,118,1,3582456
0.6141052,-20.9658,90,0.8150452,-116.1946,118,1,3582456
-1.6206673,-26.8002,91,-0.044861384,-116.3561,119,1,3582457
0.41583645,-25.3032,92,-0.52546084,-118.2478,121,1,3582458
1.3468143,-25.3032,92,-0.24551699,-118.2478,121,1,3582458
1.3831241,-20.3239,93,0.030001879,-118.1398,120,1,3582459
1.5081501,-20.3239,93,-0.7283976,-118.1398,120,1,3582459
2.4656324,-11.4477,94,1.1205983,-114.1056,115,1,3582460
2.9211383,-11.4477,94,1.4489026,-114.1056,115,1,3582460
-0.22984242,-12.2751,95,-0.24654001,-114.9932,116,1,3582461
-0.44739318,-12.2751,95,-0.15190879,-114.9932,116,1,3582461
-0.56222916,-14.2991,96,-0.65438116,-117.3489,118,1,3582462
0.4115641,-14.2991,96,0.042383313,-117.3489,118,1,3582462
0.46595332,-12.6217,97,-0.095154345,-117.6915,118,1,3582463
-0.6504388,-12.6217,97,0.4122701,-117.6915,118,1,3582463
0.27608275,-11.6278,98,0.9717251,-114.1933,115,1,3582464
0.033694804,-11.5065,99,-0.31645733,-115.3325,116,1,3582465
-0.47366485,-11.5065,99,-1.249366,-115.3325,116,1,3582465
-0.8804009,-14.6759,100,-2.8645391,-125.6449,126,1,3582466
0.70215744,-14.6759,100,-0.95216656,-125.6449,126,1,3582466
0.43999004,-13.0920,101,-1.0625124,-129.4699,130,1,3582467
1.0945218,-13.0920,101,1.8745843,-129.4699,130,1,3582467
0.8049816,-10.1940,102,1.7169311,-123.2890,124,1,3582468
0.9089587,-10.1940,102,0.055555254,-123.2890,124,1,3582468
1.4945823,-4.8135,103,-0.39365062,-124.7061,125,1,3582469
1.0354649,-4.8135,103,0.9542857,-124.7061,125,1,3582469
0.7366115,-2.1617,104,0.21815073,-123.9208,124,1,3582470
-0.8681025,-5.2869,105,-0.5753273,-125.9919,126,1,3582471
0.28724444,-5.2869,105,-0.7521808,-125.9919,126,1,3582471
-0.017083287,-5.3484,106,-0.9111153,-129.2719,129,1,3582472
-0.26180148,-5.3484,106,1.0792468,-129.2719,129,1,3582472
0.10718858,-4.9625,107,0.22550416,-128.4601,129,1,3582473
0.26969326,-4.9625,107,0.25649464,-128.4601,129,1,3582473
-1.0493588,-8.7402,108,-0.057889342,-128.6685,129,1,3582474
1.166327,-8.7402,108,0.41719687,-128.6685,129,1,3582474
0.4214766,-7.2229,109,0.006705582,-128.6444,129,1,3582475
